Date;Class;lat;long
14.05.1970;9.000;42.900;47.200
14.05.1970;9.000;43.000;47.100
14.05.1970;9.000;42.900;47.200
14.05.1970;9.000;42.900;47.200
14.05.1970;9.000;42.900;47.200
14.05.1970;9.000;43.000;47.200
14.05.1970;8.000;43.070;47.180
14.05.1970;11.000;43.000;47.120
14.05.1970;16.000;43.000;47.100
14.05.1970;15.000;43.020;47.280
14.05.1970;12.000;43.100;47.200
14.05.1970;11.000;43.000;47.000
14.05.1970;11.000;43.000;47.100
14.05.1970;11.000;43.000;47.030
14.05.1970;11.000;43.000;47.100
14.05.1970;10.000;43.000;47.100
14.05.1970;12.000;43.000;47.000
14.05.1970;11.000;43.000;47.080
14.05.1970;11.000;42.980;46.850
14.05.1970;11.000;42.980;46.950
14.05.1970;11.000;43.000;47.080
14.05.1970;11.000;43.000;47.030
14.05.1970;10.000;43.000;47.080
14.05.1970;10.000;43.000;47.080
14.05.1970;11.000;43.000;47.150
14.05.1970;10.000;43.000;47.080
14.05.1970;11.000;43.000;47.100
14.05.1970;11.000;43.000;47.130
14.05.1970;12.000;43.000;47.100
14.05.1970;9.000;43.000;47.100
14.05.1970;10.000;43.000;47.080
14.05.1970;9.000;42.900;47.300
14.05.1970;10.000;43.000;47.120
14.05.1970;11.000;43.000;47.070
14.05.1970;11.000;43.000;47.100
14.05.1970;10.000;43.000;47.100
14.05.1970;11.000;42.800;47.200
14.05.1970;9.000;43.000;47.050
14.05.1970;12.000;43.000;47.200
14.05.1970;10.000;43.000;47.080
14.05.1970;8.000;43.020;47.200
14.05.1970;8.000;43.000;47.180
14.05.1970;9.000;43.000;47.100
14.05.1970;9.000;43.020;47.220
14.05.1970;9.000;43.000;47.030
14.05.1970;9.000;43.000;47.100
14.05.1970;10.000;42.900;47.100
14.05.1970;11.000;42.970;46.780
14.05.1970;8.000;43.020;47.200
14.05.1970;8.000;42.580;46.950
14.05.1970;9.000;43.000;47.030
14.05.1970;8.000;43.030;47.200
14.05.1970;10.000;43.000;47.320
14.05.1970;8.000;43.000;47.300
14.05.1970;9.000;43.000;47.220
14.05.1970;9.000;43.000;47.220
14.05.1970;9.000;43.000;47.220
14.05.1970;9.000;42.980;46.970
14.05.1970;8.000;43.000;47.030
14.05.1970;11.000;42.980;46.930
14.05.1970;10.000;43.000;47.100
14.05.1970;10.000;43.000;47.000
14.05.1970;9.000;43.000;47.080
14.05.1970;8.000;43.020;47.200
14.05.1970;10.000;43.000;47.100
14.05.1970;9.000;43.000;47.100
14.05.1970;8.000;43.000;47.120
14.05.1970;8.000;43.020;47.200
14.05.1970;11.000;42.900;47.100
15.05.1970;11.000;43.000;47.100
15.05.1970;10.000;42.980;46.950
15.05.1970;8.000;43.000;47.170
15.05.1970;9.000;43.000;47.100
15.05.1970;9.000;43.000;47.100
15.05.1970;10.000;43.000;47.000
15.05.1970;11.000;43.000;47.030
15.05.1970;9.000;42.980;46.950
15.05.1970;8.000;43.020;47.180
15.05.1970;8.000;43.000;47.080
15.05.1970;8.000;43.020;47.200
15.05.1970;11.000;42.980;46.950
15.05.1970;11.000;43.000;47.000
15.05.1970;10.000;42.900;47.100
15.05.1970;11.000;43.000;47.200
15.05.1970;9.000;43.000;47.030
15.05.1970;10.000;43.000;47.030
15.05.1970;9.000;42.980;46.950
15.05.1970;8.000;43.000;47.030
15.05.1970;9.000;42.980;46.950
15.05.1970;9.000;43.000;47.100
15.05.1970;10.000;43.000;47.030
15.05.1970;9.000;43.000;47.130
15.05.1970;9.000;42.870;46.920
15.05.1970;9.000;43.020;47.200
15.05.1970;9.000;42.900;47.200
15.05.1970;10.000;43.000;47.000
15.05.1970;11.000;43.000;47.000
15.05.1970;10.000;43.000;47.030
15.05.1970;9.000;43.030;47.250
15.05.1970;9.000;42.900;47.100
15.05.1970;9.000;43.020;47.330
15.05.1970;9.000;42.900;47.080
15.05.1970;8.000;42.970;46.780
15.05.1970;9.000;43.000;47.100
15.05.1970;12.000;43.000;47.200
15.05.1970;10.000;43.000;47.030
15.05.1970;9.000;42.970;47.050
15.05.1970;9.000;42.900;47.100
15.05.1970;9.000;42.900;46.900
15.05.1970;8.000;43.020;47.200
15.05.1970;9.000;43.020;47.000
15.05.1970;10.000;43.000;46.900
15.05.1970;9.000;43.000;47.000
15.05.1970;8.000;42.980;46.950
15.05.1970;10.000;43.000;46.900
15.05.1970;9.000;43.000;46.900
15.05.1970;8.000;42.970;46.970
15.05.1970;8.000;43.100;47.000
15.05.1970;9.000;43.000;47.000
15.05.1970;9.000;43.000;46.900
15.05.1970;9.000;42.900;47.100
15.05.1970;9.000;43.000;46.900
15.05.1970;11.000;43.980;46.880
15.05.1970;10.000;43.000;47.000
15.05.1970;8.000;43.000;47.150
15.05.1970;11.000;42.980;46.950
15.05.1970;9.000;42.900;46.900
15.05.1970;9.000;42.900;46.900
15.05.1970;10.000;43.000;47.000
15.05.1970;8.000;43.000;47.120
15.05.1970;9.000;43.000;47.120
15.05.1970;8.000;43.020;47.200
15.05.1970;8.000;42.950;47.030
15.05.1970;8.000;43.000;47.100
15.05.1970;8.000;43.000;47.100
15.05.1970;8.000;42.980;46.950
15.05.1970;9.000;43.000;47.000
15.05.1970;9.000;42.980;46.880
15.05.1970;9.000;42.980;46.980
15.05.1970;9.000;43.000;47.120
15.05.1970;11.000;42.990;47.030
15.05.1970;8.000;42.950;47.030
15.05.1970;11.000;42.980;46.850
15.05.1970;11.000;43.000;47.030
15.05.1970;9.000;43.000;47.120
15.05.1970;10.000;43.000;47.000
15.05.1970;9.000;43.000;47.120
15.05.1970;9.000;43.000;47.000
15.05.1970;8.000;43.000;47.080
15.05.1970;11.000;42.980;46.930
15.05.1970;9.000;43.000;47.000
15.05.1970;12.000;42.920;46.820
15.05.1970;9.000;42.970;46.780
15.05.1970;10.000;42.980;47.280
15.05.1970;9.000;43.000;47.120
15.05.1970;9.000;43.000;47.030
15.05.1970;9.000;42.980;46.980
15.05.1970;8.000;43.000;47.030
15.05.1970;9.000;42.980;46.880
15.05.1970;8.000;43.000;47.150
16.05.1970;8.000;42.980;46.880
16.05.1970;8.000;43.100;46.800
16.05.1970;9.000;42.980;46.880
16.05.1970;10.000;43.000;46.800
16.05.1970;8.000;42.970;47.000
16.05.1970;8.000;42.970;46.880
16.05.1970;9.000;42.930;47.080
16.05.1970;9.000;43.000;47.120
16.05.1970;9.000;43.000;47.030
16.05.1970;10.000;42.980;46.870
16.05.1970;10.000;43.000;47.000
16.05.1970;9.000;43.000;47.030
16.05.1970;8.000;42.950;46.920
16.05.1970;8.000;42.970;46.920
16.05.1970;11.000;43.000;47.100
16.05.1970;9.000;42.970;46.920
16.05.1970;9.000;42.980;46.750
16.05.1970;10.000;42.980;46.980
16.05.1970;10.000;42.980;46.930
16.05.1970;9.000;43.000;47.130
16.05.1970;9.000;42.980;46.800
16.05.1970;9.000;43.000;47.030
16.05.1970;10.000;43.000;47.130
16.05.1970;9.000;42.900;47.000
16.05.1970;12.000;43.070;47.080
16.05.1970;8.000;42.970;47.080
16.05.1970;8.000;42.950;46.980
16.05.1970;10.000;42.980;46.980
16.05.1970;9.000;43.000;47.150
16.05.1970;8.000;42.930;47.080
16.05.1970;9.000;43.000;47.150
16.05.1970;8.000;43.000;47.120
16.05.1970;10.000;42.900;46.870
16.05.1970;9.000;43.000;47.120
16.05.1970;9.000;43.000;47.030
16.05.1970;8.000;43.020;47.220
16.05.1970;8.000;42.920;47.080
16.05.1970;8.000;42.950;46.950
16.05.1970;10.000;42.980;46.870
16.05.1970;8.000;43.000;47.120
16.05.1970;8.000;43.020;47.220
16.05.1970;9.000;43.000;47.100
16.05.1970;8.000;42.980;46.970
16.05.1970;9.000;42.950;47.120
16.05.1970;8.000;42.920;46.920
16.05.1970;9.000;43.000;47.030
16.05.1970;12.000;43.020;46.970
16.05.1970;9.000;42.970;47.080
16.05.1970;8.000;42.880;47.000
16.05.1970;8.000;43.000;47.000
17.05.1970;9.000;42.970;47.080
17.05.1970;9.000;42.920;47.030
17.05.1970;10.000;42.950;47.030
17.05.1970;9.000;42.900;47.170
17.05.1970;9.000;43.000;47.000
17.05.1970;8.000;42.950;47.000
17.05.1970;8.000;42.900;47.100
17.05.1970;8.000;43.020;47.330
17.05.1970;9.000;43.020;47.180
17.05.1970;8.000;42.900;47.100
17.05.1970;12.000;42.930;46.970
17.05.1970;9.000;43.000;47.020
17.05.1970;10.000;42.980;46.850
17.05.1970;13.000;42.900;46.950
17.05.1970;10.000;42.980;46.800
17.05.1970;11.000;43.000;47.000
17.05.1970;8.000;42.880;46.970
17.05.1970;8.000;43.000;47.000
17.05.1970;8.000;42.920;46.970
17.05.1970;9.000;42.970;46.930
17.05.1970;11.000;42.980;46.950
17.05.1970;10.000;43.000;46.900
17.05.1970;10.000;43.980;46.850
17.05.1970;8.000;42.980;46.780
17.05.1970;9.000;42.980;46.980
17.05.1970;8.000;43.000;47.120
17.05.1970;8.000;42.900;47.000
17.05.1970;8.000;43.000;47.120
17.05.1970;8.000;43.000;47.030
17.05.1970;8.000;42.950;46.950
17.05.1970;9.000;42.880;46.920
17.05.1970;8.000;42.900;47.050
17.05.1970;9.000;43.000;47.000
17.05.1970;9.000;42.980;46.980
17.05.1970;8.000;43.000;46.950
18.05.1970;8.000;42.970;47.050
18.05.1970;9.000;42.980;46.950
18.05.1970;8.000;42.970;47.070
18.05.1970;9.000;43.000;47.150
18.05.1970;11.000;42.970;47.030
18.05.1970;8.000;42.900;47.000
18.05.1970;9.000;42.980;46.980
18.05.1970;10.000;42.980;46.780
18.05.1970;12.000;42.880;47.130
18.05.1970;8.000;43.000;47.100
18.05.1970;8.000;42.920;47.030
18.05.1970;10.000;43.000;47.080
18.05.1970;10.000;43.000;46.900
18.05.1970;9.000;43.000;47.030
18.05.1970;9.000;42.980;46.850
18.05.1970;9.000;42.980;46.950
18.05.1970;9.000;43.000;47.000
18.05.1970;8.000;43.000;47.070
18.05.1970;8.000;42.970;47.070
18.05.1970;9.000;42.970;47.030
18.05.1970;9.000;43.000;47.030
18.05.1970;8.000;43.000;47.030
18.05.1970;9.000;43.000;47.080
18.05.1970;9.000;43.000;47.030
18.05.1970;10.000;43.000;47.050
18.05.1970;9.000;43.000;47.080
19.05.1970;8.200;42.970;47.050
19.05.1970;9.000;43.000;47.150
19.05.1970;10.000;43.000;47.000
19.05.1970;10.000;42.980;46.850
19.05.1970;8.000;43.150;46.970
19.05.1970;8.000;42.980;46.900
19.05.1970;8.000;42.980;46.850
19.05.1970;9.000;42.980;46.950
19.05.1970;10.000;43.000;47.050
19.05.1970;9.000;43.000;47.120
19.05.1970;9.000;42.920;47.200
19.05.1970;9.000;42.950;47.170
19.05.1970;8.000;42.970;47.100
19.05.1970;9.000;43.000;47.120
19.05.1970;10.000;43.000;47.030
20.05.1970;9.000;43.000;47.030
20.05.1970;10.000;42.980;46.920
20.05.1970;8.000;42.970;46.970
20.05.1970;8.000;43.000;47.000
20.05.1970;10.000;43.030;46.970
20.05.1970;10.000;42.980;46.850
20.05.1970;9.000;43.000;47.000
20.05.1970;9.000;42.980;46.950
20.05.1970;8.000;43.000;47.100
20.05.1970;10.000;42.980;46.980
20.05.1970;9.000;42.980;46.920
20.05.1970;8.000;42.880;47.080
20.05.1970;8.000;42.900;46.100
20.05.1970;8.000;42.900;47.100
20.05.1970;9.000;43.000;47.120
20.05.1970;9.000;43.000;47.070
20.05.1970;9.000;43.000;47.000
20.05.1970;9.000;43.000;47.000
20.05.1970;9.000;42.880;47.130
20.05.1970;10.000;42.980;46.870
21.05.1970;10.000;43.000;47.030
21.05.1970;9.000;42.980;46.870
21.05.1970;9.000;42.980;46.870
21.05.1970;10.000;43.000;47.030
21.05.1970;9.000;42.980;46.920
21.05.1970;8.000;42.950;47.030
22.05.1970;9.000;43.100;46.800
22.05.1970;9.000;42.920;47.030
22.05.1970;9.000;42.870;47.000
22.05.1970;9.000;43.000;47.200
22.05.1970;9.000;43.000;47.120
22.05.1970;8.000;42.950;46.930
22.05.1970;7.000;42.880;47.000
22.05.1970;9.000;43.000;46.900
23.05.1970;9.000;43.100;47.100
23.05.1970;9.000;43.020;47.280
23.05.1970;9.000;43.000;47.120
23.05.1970;8.000;42.980;47.470
23.05.1970;8.000;43.000;47.120
23.05.1970;10.000;43.000;47.030
24.05.1970;9.000;42.970;47.150
24.05.1970;9.000;42.930;47.080
25.05.1970;8.000;43.000;47.120
25.05.1970;10.000;42.700;46.200
25.05.1970;9.000;43.000;47.030
25.05.1970;10.000;43.000;47.200
25.05.1970;10.000;43.000;47.120
25.05.1970;8.000;42.980;46.980
25.05.1970;11.000;42.600;46.100
26.05.1970;8.000;41.420;45.830
26.05.1970;9.000;43.000;47.200
26.05.1970;8.000;43.980;46.920
27.05.1970;8.000;42.830;47.250
27.05.1970;9.000;42.980;46.870
28.05.1970;10.000;43.000;47.030
28.05.1970;10.000;43.000;47.080
29.05.1970;10.000;42.980;46.900
29.05.1970;10.000;42.980;46.870
29.05.1970;10.000;42.900;47.100
29.05.1970;9.000;42.980;46.870
30.05.1970;7.000;43.020;47.320
30.05.1970;8.000;43.000;47.120
30.05.1970;9.000;43.000;47.070
31.05.1970;8.000;43.020;47.280
31.05.1970;11.000;43.100;46.800
31.05.1970;9.000;42.970;46.650
31.05.1970;10.000;42.900;46.800
31.05.1970;8.000;42.970;46.980
01.06.1970;8.000;42.870;45.600
01.06.1970;9.000;43.020;47.180
01.06.1970;10.000;42.980;46.980
01.06.1970;8.000;42.980;46.920
02.06.1970;8.000;43.000;47.080
02.06.1970;8.000;42.750;47.400
02.06.1970;7.000;42.600;47.500
02.06.1970;8.000;42.920;46.830
02.06.1970;7.000;42.930;46.970
02.06.1970;7.000;43.020;47.280
02.06.1970;11.000;43.030;46.880
03.06.1970;8.000;42.800;47.100
03.06.1970;8.000;42.870;47.150
03.06.1970;10.000;42.980;46.900
03.06.1970;8.000;43.020;47.200
03.06.1970;8.000;43.000;47.370
03.06.1970;9.000;43.030;47.200
03.06.1970;8.000;42.870;47.220
04.06.1970;10.000;42.980;46.970
04.06.1970;9.000;43.000;47.000
04.06.1970;8.000;42.900;47.100
04.06.1970;11.000;42.980;47.150
04.06.1970;8.000;43.070;46.900
06.06.1970;8.000;43.030;46.920
06.06.1970;9.000;43.020;46.830
06.06.1970;8.000;42.900;47.130
06.06.1970;8.000;42.980;46.850
06.06.1970;8.000;42.900;47.200
07.06.1970;7.000;43.030;46.900
07.06.1970;9.000;42.900;47.200
07.06.1970;8.000;43.000;46.870
07.06.1970;8.000;42.930;46.900
07.06.1970;8.000;43.020;47.020
07.06.1970;8.000;42.930;46.830
08.06.1970;10.000;43.130;47.130
08.06.1970;9.000;42.920;46.920
08.06.1970;11.000;42.980;47.030
08.06.1970;10.000;43.100;47.100
09.06.1970;10.000;43.010;47.020
09.06.1970;10.000;43.000;46.930
10.06.1970;8.000;42.950;46.830
10.06.1970;8.000;42.830;47.180
10.06.1970;8.000;43.000;47.030
10.06.1970;8.000;42.900;47.000
10.06.1970;9.000;43.000;47.000
10.06.1970;9.000;43.000;46.850
10.06.1970;9.000;42.030;46.900
10.06.1970;10.000;42.970;46.950
10.06.1970;8.000;42.980;46.800
10.06.1970;8.000;42.980;46.850
10.06.1970;8.000;42.950;47.100
10.06.1970;9.000;42.830;46.820
11.06.1970;9.000;42.980;47.030
11.06.1970;7.000;42.700;47.100
11.06.1970;8.000;42.930;47.070
11.06.1970;7.000;42.900;47.320
11.06.1970;8.000;43.000;46.870
12.06.1970;10.000;42.950;46.830
12.06.1970;8.000;42.950;46.950
12.06.1970;9.000;43.020;47.000
12.06.1970;8.000;42.800;47.100
13.06.1970;9.000;43.000;46.930
13.06.1970;8.000;42.930;46.950
13.06.1970;8.000;42.930;46.950
13.06.1970;7.000;42.970;46.830
13.06.1970;8.000;43.100;46.920
13.06.1970;8.000;42.800;47.000
13.06.1970;7.000;43.080;46.900
13.06.1970;9.000;43.100;47.000
14.06.1970;9.000;43.000;47.020
14.06.1970;8.000;42.970;46.870
14.06.1970;10.000;43.000;47.100
14.06.1970;9.000;42.970;46.970
14.06.1970;9.000;43.020;47.000
15.06.1970;8.000;43.020;47.030
15.06.1970;8.000;43.000;47.070
15.06.1970;8.000;42.970;46.970
15.06.1970;9.000;42.930;46.950
15.06.1970;11.000;43.000;46.800
15.06.1970;9.000;43.070;46.920
15.06.1970;9.000;43.000;46.950
15.06.1970;8.000;42.900;47.100
15.06.1970;9.000;42.980;46.830
16.06.1970;8.000;43.020;47.000
17.06.1970;10.000;43.020;46.880
17.06.1970;7.000;43.000;46.970
17.06.1970;8.000;42.800;47.370
17.06.1970;9.000;42.950;46.870
17.06.1970;10.000;43.030;46.880
17.06.1970;7.000;42.930;46.550
18.06.1970;8.000;42.980;46.850
18.06.1970;9.000;42.980;46.830
18.06.1970;8.000;43.120;46.230
18.06.1970;8.000;42.980;47.200
18.06.1970;8.400;42.980;47.200
18.06.1970;7.000;41.450;45.800
18.06.1970;9.000;43.020;46.500
19.06.1970;9.000;43.080;47.120
19.06.1970;9.000;43.030;47.050
19.06.1970;8.000;42.900;47.100
19.06.1970;9.000;42.970;46.930
20.06.1970;8.000;42.030;46.920
20.06.1970;9.000;43.050;46.900
20.06.1970;7.000;42.950;46.920
20.06.1970;9.000;42.950;46.850
21.06.1970;8.000;42.980;46.930
21.06.1970;9.000;43.030;46.930
22.06.1970;8.000;42.200;45.630
22.06.1970;9.000;43.000;47.000
24.06.1970;9.000;42.930;46.820
24.06.1970;9.000;42.950;47.100
24.06.1970;10.000;42.980;46.850
24.06.1970;9.000;41.800;46.100
25.06.1970;9.000;42.970;47.120
25.06.1970;8.000;42.930;46.830
25.06.1970;9.000;43.000;46.900
25.06.1970;9.000;42.000;46.800
25.06.1970;8.000;42.950;46.950
26.06.1970;9.000;42.100;46.800
26.06.1970;8.100;42.950;46.950
27.06.1970;11.000;43.000;47.000
27.06.1970;10.000;42.950;47.070
27.06.1970;8.000;42.920;47.080
27.06.1970;8.000;43.570;45.780
29.06.1970;9.000;42.830;46.970
29.06.1970;8.000;42.650;46.050
29.06.1970;8.000;43.080;46.850
30.06.1970;8.000;43.070;46.920
30.06.1970;8.000;43.020;47.200
30.06.1970;9.000;42.950;46.930
30.06.1970;9.000;43.180;46.670
30.06.1970;8.000;43.030;46.930
01.07.1970;8.000;42.970;46.900
01.07.1970;9.000;42.900;47.100
01.07.1970;10.000;43.100;46.900
02.07.1970;8.000;42.900;47.300
02.07.1970;8.000;42.900;47.200
03.07.1970;9.000;43.000;47.100
04.07.1970;8.000;43.000;46.900
04.07.1970;7.000;43.020;47.280
05.07.1970;8.000;43.000;47.120
05.07.1970;8.000;43.000;47.100
05.07.1970;9.000;43.100;47.100
05.07.1970;8.000;43.000;47.150
05.07.1970;8.000;43.000;47.100
07.07.1970;8.000;42.900;47.100
08.07.1970;9.000;43.000;47.150
09.07.1970;8.000;41.000;47.700
09.07.1970;9.000;43.000;47.100
09.07.1970;9.000;42.980;46.970
09.07.1970;9.000;43.000;47.100
09.07.1970;8.000;43.000;47.100
09.07.1970;9.000;41.900;46.550
10.07.1970;8.000;41.670;46.270
11.07.1970;9.000;42.800;47.030
12.07.1970;8.000;43.020;46.800
12.07.1970;8.000;43.030;47.080
15.07.1970;7.000;41.050;48.720
17.07.1970;9.000;43.020;47.000
17.07.1970;9.000;43.020;46.980
18.07.1970;8.000;41.900;46.400
18.07.1970;9.000;42.970;46.730
18.07.1970;10.000;43.070;47.150
18.07.1970;8.000;42.800;45.300
19.07.1970;9.000;42.900;47.000
20.07.1970;7.000;41.100;48.500
21.07.1970;7.000;42.100;47.400
21.07.1970;9.000;42.980;46.830
24.07.1970;8.000;43.000;46.800
24.07.1970;8.900;43.000;46.800
24.07.1970;8.000;41.750;45.920
25.07.1970;9.000;42.920;46.870
25.07.1970;10.000;42.980;46.850
27.07.1970;8.000;43.080;46.370
28.07.1970;7.000;43.000;47.000
29.07.1970;8.000;42.600;45.900
30.07.1970;9.000;43.000;46.900
31.07.1970;9.000;42.080;45.500
01.08.1970;9.000;42.570;46.170
02.08.1970;8.000;42.930;47.070
03.08.1970;9.000;42.800;48.300
03.08.1970;9.000;43.100;46.900
05.08.1970;8.000;42.970;47.100
06.08.1970;11.000;42.900;46.800
08.08.1970;8.000;42.830;47.000
08.08.1970;8.000;41.030;48.380
09.08.1970;10.000;42.200;45.870
09.08.1970;8.000;43.000;46.700
11.08.1970;7.000;43.000;47.200
12.08.1970;9.000;42.970;46.870
12.08.1970;9.000;43.000;46.900
12.08.1970;10.000;42.900;46.800
12.08.1970;8.000;42.980;46.850
14.08.1970;9.000;42.980;46.920
15.08.1970;8.000;41.200;47.300
16.08.1970;8.000;42.980;47.120
17.08.1970;9.200;43.100;47.100
17.08.1970;9.000;43.100;47.100
17.08.1970;8.000;43.200;46.700
17.08.1970;7.000;42.970;46.980
21.08.1970;7.000;43.100;45.500
22.08.1970;10.000;43.000;46.930
22.08.1970;9.000;41.000;48.400
22.08.1970;8.000;42.970;46.870
25.08.1970;8.000;42.800;46.900
26.08.1970;9.000;43.020;46.920
26.08.1970;9.000;43.000;47.030
27.08.1970;8.000;42.800;47.300
28.08.1970;11.000;43.000;46.900
28.08.1970;9.000;41.800;46.100
28.08.1970;9.000;42.600;46.200
29.08.1970;8.000;42.080;45.880
29.08.1970;9.000;41.700;46.500
30.08.1970;8.000;42.900;47.100
31.08.1970;10.000;43.200;46.100
02.09.1970;8.000;42.870;47.120
02.09.1970;9.000;43.030;47.050
05.09.1970;9.000;42.830;47.000
06.09.1970;10.000;41.100;47.600
10.09.1970;9.000;43.000;46.950
11.09.1970;9.000;43.000;46.970
12.09.1970;10.000;41.800;46.700
12.09.1970;8.000;43.000;46.780
12.09.1970;8.000;42.980;46.830
12.09.1970;8.000;43.000;47.130
14.09.1970;9.000;42.900;47.000
17.09.1970;9.000;43.000;47.100
18.09.1970;9.000;43.100;47.200
18.09.1970;9.000;43.000;47.100
18.09.1970;9.000;43.100;47.300
19.09.1970;8.000;41.270;45.620
23.09.1970;9.000;43.050;46.980
24.09.1970;8.000;43.000;47.050
27.09.1970;9.000;43.000;47.000
28.09.1970;8.000;43.000;46.800
30.09.1970;8.000;43.000;47.030
03.10.1970;8.000;43.000;47.100
04.10.1970;8.000;43.000;47.020
04.10.1970;8.000;43.000;46.430
11.10.1970;8.000;43.000;46.570
11.10.1970;8.000;43.000;46.570
11.10.1970;8.000;42.980;46.900
12.10.1970;8.000;43.470;45.970
15.10.1970;8.000;41.250;45.670
18.10.1970;8.000;43.020;47.230
19.10.1970;9.000;42.600;47.000
20.10.1970;8.000;42.670;47.470
21.10.1970;9.000;43.400;45.900
21.10.1970;8.000;43.100;46.370
22.10.1970;9.000;43.000;47.170
27.10.1970;8.000;42.180;47.100
28.10.1970;10.000;43.050;47.150
28.10.1970;9.000;42.500;46.400
30.10.1970;8.000;42.900;47.100
31.10.1970;8.000;43.000;47.100
01.11.1970;9.000;43.000;47.100
02.11.1970;7.000;42.580;46.350
02.11.1970;10.000;43.000;46.900
03.11.1970;8.000;43.030;46.920
06.11.1970;9.000;43.000;47.100
11.11.1970;7.000;41.730;46.230
11.11.1970;7.000;43.000;47.080
15.11.1970;7.000;41.680;46.220
16.11.1970;7.000;41.700;46.220
16.11.1970;9.000;41.700;46.220
16.11.1970;9.000;41.700;46.200
17.11.1970;8.000;41.750;46.270
19.11.1970;8.000;43.020;47.230
22.11.1970;7.000;41.820;46.280
26.11.1970;9.000;42.100;45.500
26.11.1970;10.000;42.100;45.500
26.11.1970;7.000;42.130;45.530
26.11.1970;9.000;42.100;45.500
26.11.1970;10.000;42.100;45.500
27.11.1970;7.000;42.100;45.600
27.11.1970;8.000;41.920;46.030
05.12.1970;10.000;43.000;47.030
05.12.1970;9.000;43.600;46.100
05.12.1970;9.000;43.000;47.130
08.12.1970;9.000;42.900;47.100
09.12.1970;9.000;42.500;47.400
11.12.1970;9.000;43.000;46.280
12.12.1970;9.000;43.070;46.230
15.12.1970;9.000;42.800;47.100
17.12.1970;10.000;43.320;47.300
17.12.1970;8.000;43.020;47.250
19.12.1970;9.000;42.400;45.500
20.12.1970;9.000;43.220;45.630
21.12.1970;10.000;42.900;47.000
24.12.1970;9.000;42.380;46.550
24.12.1970;9.000;43.000;47.000
24.12.1970;8.000;43.000;47.300
26.12.1970;8.000;43.000;47.100
27.12.1970;8.000;42.370;45.530
27.12.1970;7.000;42.900;47.030
30.12.1970;8.000;42.850;47.080
01.01.1971;8.000;42.900;46.920
01.01.1971;10.000;42.980;46.970
05.01.1971;9.000;42.950;47.180
05.01.1971;9.000;43.400;45.800
07.01.1971;7.000;42.350;47.330
09.01.1971;7.000;42.970;47.070
11.01.1971;8.000;43.150;46.800
12.01.1971;7.000;41.200;46.200
16.01.1971;9.000;42.300;45.500
19.01.1971;9.000;42.400;45.500
24.01.1971;9.000;43.000;47.030
24.01.1971;8.000;41.500;48.800
04.02.1971;11.000;42.980;46.980
04.02.1971;8.000;43.020;47.220
05.02.1971;8.000;41.250;45.670
11.02.1971;9.000;42.370;45.570
11.02.1971;9.000;42.400;45.600
13.02.1971;8.000;42.000;48.280
21.02.1971;9.000;42.650;47.280
21.02.1971;8.000;43.070;47.300
22.02.1971;10.000;41.100;46.000
24.02.1971;7.000;41.810;48.340
26.02.1971;8.000;42.930;47.070
01.03.1971;8.000;42.880;46.830
05.03.1971;9.000;43.400;45.800
10.03.1971;9.000;41.900;46.400
10.03.1971;9.000;41.900;46.350
15.03.1971;9.000;41.900;47.100
17.03.1971;9.000;43.500;45.700
18.03.1971;8.000;41.900;46.400
22.03.1971;10.000;43.100;46.000
22.03.1971;8.000;42.400;48.400
24.03.1971;9.000;42.300;45.500
26.03.1971;9.000;42.750;47.630
26.03.1971;9.000;42.800;47.600
27.03.1971;9.000;43.000;46.800
27.03.1971;8.000;41.100;46.600
28.03.1971;8.000;43.280;45.620
29.03.1971;9.000;41.420;48.580
05.04.1971;9.000;42.700;48.100
10.04.1971;8.000;42.600;46.800
11.04.1971;8.000;42.900;47.230
13.04.1971;8.000;41.700;46.030
13.04.1971;8.000;41.000;48.300
14.04.1971;7.000;42.870;46.080
15.04.1971;8.000;42.900;46.100
16.04.1971;8.000;42.400;45.500
17.04.1971;8.000;41.300;47.100
22.04.1971;9.000;42.980;46.950
23.04.1971;9.000;43.000;47.200
